2,2,0.532000,0.041500,0.130000,0.068500,1.14900
2,3,0.531000,0.041000,0.130000,0.069000,1.14500
2,4,0.538500,0.041000,0.133000,0.069000,1.16400
2,5,0.536500,0.041500,0.130000,0.068000,1.19600
2,6,0.537000,0.041000,0.129500,0.071000,1.15800
2,7,0.536000,0.041500,0.130500,0.068500,1.15600
2,8,0.542000,0.043000,0.130000,0.068500,1.17000
2,9,0.555000,0.046000,0.136500,0.070500,1.19500
2,10,0.536500,0.041500,0.130000,0.068500,1.15800
2,11,0.543000,0.041000,0.129500,0.077000,1.17000
2,12,0.533000,0.041500,0.129500,0.068500,1.15000
2,13,0.533500,0.042000,0.129500,0.068500,1.15000
2,14,0.555000,0.041000,0.130000,0.084500,1.19800
2,15,0.532000,0.041500,0.129500,0.068500,1.14800
2,16,0.538500,0.041500,0.132000,0.069000,1.16100
2,17,0.544000,0.041000,0.137000,0.069000,1.17400
2,18,0.533000,0.041000,0.129000,0.069000,1.15100
2,19,0.541500,0.042000,0.130000,0.068000,1.16800
2,20,0.544500,0.041500,0.129500,0.069500,1.17600
2,21,0.543500,0.043000,0.130000,0.069000,1.17300
2,22,0.534500,0.041500,0.129500,0.068500,1.15500
2,23,0.537500,0.041500,0.130000,0.068000,1.19500
2,24,0.544500,0.041500,0.136500,0.071500,1.17400
2,25,0.532000,0.041000,0.130000,0.069500,1.14700
2,26,0.544000,0.041000,0.129500,0.069500,1.17100
2,27,0.539000,0.041000,0.133500,0.068500,1.16500
2,28,0.534000,0.041500,0.130500,0.069000,1.15100
2,29,0.543500,0.040500,0.130000,0.069500,1.17300
2,30,0.541000,0.045500,0.130000,0.069000,1.16500
2,31,0.533500,0.041500,0.129500,0.068500,1.15100
2,32,0.561500,0.042000,0.132000,0.091500,1.20600
2,33,0.543000,0.041500,0.133000,0.069000,1.17400
2,34,0.535000,0.042000,0.131000,0.070000,1.15600
2,35,0.555000,0.041500,0.136500,0.069500,1.19300
2,36,0.534000,0.041500,0.130000,0.068500,1.15200
2,37,0.535500,0.041500,0.130500,0.068000,1.15800
2,38,0.534000,0.041000,0.129500,0.069000,1.15200
2,39,0.535000,0.041000,0.130000,0.069000,1.15400
2,40,0.551000,0.041500,0.131500,0.069500,1.19000
2,41,0.540500,0.041500,0.131000,0.070000,1.17600
2,42,0.536000,0.042000,0.130000,0.069000,1.15500
2,43,0.538000,0.041500,0.130000,0.069500,1.16200
2,44,0.536500,0.041000,0.130500,0.068500,1.15800
2,45,0.549000,0.041500,0.133000,0.077000,1.18300
2,46,0.534500,0.041000,0.130500,0.069000,1.15300
2,47,0.552500,0.044500,0.132500,0.068500,1.21600
2,48,0.565000,0.042000,0.143500,0.075000,1.21600
2,49,0.541500,0.041000,0.131000,0.069500,1.16700
2,50,0.542500,0.041000,0.129000,0.070000,1.17000
3,1,0.506667,0.039333,0.136333,0.070333,1.63300
3,2,0.492667,0.038333,0.132667,0.070667,1.59000
3,3,0.487000,0.039000,0.132667,0.069333,1.57600
3,4,0.491000,0.038667,0.132667,0.071667,1.58600
3,5,0.485000,0.038667,0.132000,0.070000,1.56800
3,6,0.486333,0.039000,0.132667,0.070000,1.57000
3,7,0.537000,0.043667,0.135333,0.074333,1.73800
3,8,0.490667,0.038667,0.132667,0.069000,1.58200
3,9,0.494000,0.039333,0.132667,0.070333,1.59600
3,10,0.494667,0.038667,0.132667,0.069333,1.59300
3,11,0.516667,0.039333,0.133667,0.081000,1.66900
3,12,0.494333,0.044667,0.132333,0.070000,1.59100
3,13,0.514667,0.039000,0.135333,0.076000,1.66900
3,14,0.511000,0.039667,0.152667,0.070667,1.66100
3,15,0.491000,0.038667,0.135000,0.070000,1.60400
3,16,0.500333,0.039000,0.134667,0.074667,1.61400
3,17,0.486667,0.038333,0.133000,0.070333,1.57900
3,18,0.485333,0.038667,0.132333,0.069000,1.57100
3,19,0.527000,0.041000,0.144333,0.078667,1.69700
3,20,0.492333,0.039000,0.132667,0.072333,1.58700
3,21,0.493000,0.038667,0.133333,0.072000,1.58900
3,22,0.494333,0.038000,0.132667,0.069000,1.60700
3,23,0.488333,0.038333,0.135000,0.069667,1.57400
3,24,0.492667,0.043333,0.132000,0.069000,1.58900
3,25,0.489333,0.038667,0.133000,0.071667,1.57900
3,26,0.521000,0.039333,0.139667,0.070667,1.67500
3,27,0.524667,0.041000,0.141000,0.078000,1.70200
3,28,0.511333,0.041000,0.136667,0.071000,1.65600
3,29,0.486000,0.039000,0.132333,0.069000,1.56800
3,30,0.489333,0.040333,0.131667,0.069000,1.60900
3,31,0.487667,0.040000,0.132333,0.070000,1.57300
3,32,0.502333,0.039333,0.132667,0.069667,1.62400
3,33,0.512000,0.041333,0.140000,0.070667,1.66100
3,34,0.497667,0.038667,0.139333,0.074000,1.60200
3,35,0.522667,0.045333,0.140667,0.071000,1.71600
3,36,0.497333,0.038667,0.136000,0.069667,1.60200
3,37,0.491667,0.039333,0.134667,0.070333,1.58700
3,38,0.504667,0.042667,0.134333,0.069667,1.65400
3,39,0.488000,0.038667,0.133000,0.069333,1.57300
3,40,0.499333,0.038333,0.132333,0.069667,1.62300
3,41,0.492000,0.039000,0.134667,0.072667,1.59500
3,42,0.492333,0.038667,0.132667,0.070000,1.58800
3,43,0.488000,0.040667,0.132667,0.069667,1.58300
3,44,0.499000,0.038667,0.131667,0.082333,1.60800
3,45,0.576667,0.047333,0.154000,0.077000,1.87300
3,46,0.585667,0.047333,0.155667,0.080000,1.90800
3,47,0.514000,0.041333,0.144000,0.074000,1.65800
3,48,0.522667,0.041333,0.137000,0.073333,1.71200
3,49,0.497333,0.038667,0.135667,0.072667,1.60500
3,50,0.546667,0.040667,0.152000,0.081333,1.77500
4,1,0.546500,0.043500,0.145250,0.075250,2.37100
4,2,0.470000,0.037750,0.133750,0.070250,2.01700
4,3,0.486500,0.037500,0.147000,0.069750,2.08000
4,4,0.564000,0.041500,0.166750,0.081750,2.44600
4,5,0.479750,0.037500,0.137750,0.070000,2.05700
4,6,0.475000,0.037750,0.134250,0.070000,2.03900
4,7,0.525250,0.042250,0.146750,0.078500,2.25000
4,8,0.477250,0.037500,0.136000,0.070000,2.04300
4,9,0.479500,0.038000,0.135500,0.071250,2.05900
4,10,0.476500,0.037500,0.139000,0.071250,2.04700
4,11,0.469000,0.037250,0.133750,0.070000,2.01300
4,12,0.471000,0.037500,0.133750,0.070750,2.05300
4,13,0.495000,0.037500,0.143250,0.075500,2.12000
4,14,0.478250,0.037750,0.135500,0.069250,2.05200
4,15,0.480750,0.037750,0.138750,0.070250,2.05800
4,16,0.475000,0.037500,0.137250,0.070000,2.03300
4,17,0.475000,0.037000,0.134000,0.073000,2.03900
4,18,0.481000,0.038000,0.133750,0.070750,2.06500
4,19,0.472500,0.038250,0.133500,0.069750,2.02700
4,20,0.485750,0.037500,0.141500,0.070500,2.11100
4,21,0.474750,0.038000,0.134750,0.072250,2.04700
4,22,0.477250,0.037750,0.138500,0.070250,2.04600
4,23,0.481250,0.038250,0.134000,0.076000,2.06900
4,24,0.487750,0.039750,0.135250,0.070500,2.12100
4,25,0.468500,0.037250,0.133750,0.069500,2.01100
4,26,0.545000,0.044250,0.145750,0.079250,2.35100
4,27,0.493750,0.037750,0.135250,0.078000,2.11700
4,28,0.480500,0.037250,0.137750,0.074000,2.05900
4,29,0.517250,0.041500,0.144000,0.075250,2.22200
4,30,0.482250,0.047250,0.136500,0.070750,2.06400
4,31,0.490250,0.037750,0.133750,0.070000,2.11500
4,32,0.487750,0.037500,0.141250,0.073250,2.09200
4,33,0.472750,0.037750,0.134750,0.069750,2.03000
4,34,0.477750,0.044000,0.134250,0.069500,2.05800
4,35,0.486000,0.037250,0.146000,0.070500,2.08300
4,36,0.468250,0.037250,0.133750,0.069500,2.00800
4,37,0.487500,0.038000,0.137250,0.070000,2.09100
4,38,0.495250,0.038750,0.145250,0.075250,2.13200
4,39,0.180250,0.015250,0.050750,0.026250,0.77800
4,40,0.485500,0.038750,0.136000,0.074750,2.08000
4,41,0.478750,0.037500,0.134250,0.075250,2.05100
4,42,0.470500,0.037250,0.134250,0.068750,2.01800
4,43,0.482250,0.037000,0.142000,0.070500,2.06500
4,44,0.483000,0.040250,0.134500,0.069500,2.07200
4,45,0.472750,0.036750,0.135250,0.069750,2.04000
4,46,0.485250,0.038000,0.133750,0.069750,2.07600
4,47,0.470000,0.037750,0.134000,0.070000,2.01300
4,48,0.479000,0.037750,0.135000,0.068750,2.05300
4,49,0.467500,0.037500,0.133250,0.070000,2.00800
4,50,0.478750,0.037750,0.135500,0.070250,2.06400
5,1,0.482000,0.039800,0.139000,0.070800,2.57300
5,2,0.471600,0.036800,0.136400,0.069400,2.51700
5,3,0.483200,0.036000,0.135600,0.070600,2.58000
5,4,0.477000,0.036600,0.140800,0.070200,2.56200
5,5,0.478800,0.036200,0.137200,0.069800,2.56700
5,6,0.502000,0.040600,0.140600,0.070000,2.69700
5,7,0.486800,0.037000,0.136600,0.070000,2.58600
5,8,0.244800,0.018600,0.067600,0.036000,1.32400
5,9,0.191000,0.015000,0.054000,0.028200,1.02200
5,10,0.249400,0.019400,0.068600,0.036400,1.35600
5,11,0.189800,0.014400,0.054000,0.028200,1.01500
5,12,0.242200,0.020200,0.067800,0.034600,1.30500
5,13,0.190200,0.015000,0.054000,0.027800,1.01900
5,14,0.189200,0.014800,0.054600,0.028200,1.01300
5,15,0.235200,0.018000,0.065400,0.040200,1.26100
5,16,0.242400,0.018600,0.068000,0.036800,1.31500
5,17,0.229800,0.018200,0.063600,0.034000,1.24300
5,18,0.197200,0.015400,0.054800,0.028600,1.06300
5,19,0.189600,0.015200,0.054000,0.028200,1.01700
5,20,0.189600,0.015000,0.054400,0.028000,1.01500
5,21,0.233200,0.020800,0.063000,0.033000,1.26100
5,22,0.189400,0.015000,0.054200,0.027800,1.01400
5,23,0.242200,0.018600,0.064200,0.034000,1.30400
5,24,0.222200,0.017400,0.060800,0.032800,1.20200
5,25,0.197600,0.015000,0.060600,0.028200,1.05500
5,26,0.233400,0.018200,0.064400,0.034200,1.26200
5,27,0.198600,0.015600,0.054000,0.027800,1.06700
5,28,0.239000,0.018600,0.065000,0.034400,1.29500
5,29,0.208600,0.015000,0.065000,0.030400,1.11800
5,30,0.222800,0.017400,0.063600,0.033800,1.20200
5,31,0.230800,0.017800,0.063600,0.034000,1.24800
5,32,0.221000,0.017800,0.062600,0.032000,1.19500
5,33,0.270400,0.021000,0.077200,0.039600,1.44900
5,34,0.286600,0.028200,0.081400,0.042800,1.52800
5,35,0.483800,0.034200,0.136800,0.078200,2.58200
5,36,0.661200,0.050400,0.180600,0.093600,3.59800
5,37,0.190200,0.015000,0.054800,0.028200,1.01700
5,38,0.251000,0.019200,0.070200,0.036600,1.36000
5,39,0.189000,0.014800,0.053800,0.028200,1.01100
5,40,0.189600,0.015000,0.054400,0.028200,1.01600
5,41,0.208000,0.016200,0.056400,0.028800,1.12100
5,42,0.238600,0.018200,0.065000,0.034400,1.28800
5,43,0.198200,0.014800,0.060000,0.028200,1.05800
5,44,0.218600,0.015800,0.062400,0.029200,1.17600
5,45,0.178600,0.014000,0.051000,0.026200,0.95400
5,46,0.204400,0.015200,0.059200,0.029000,1.08800
5,47,0.224200,0.018000,0.065000,0.032600,1.20400
5,48,0.531200,0.038800,0.148600,0.076200,2.84500
5,49,0.472000,0.036800,0.134800,0.071600,2.52300
5,50,0.469400,0.036600,0.134800,0.070200,2.50800
6,1,0.540667,0.041167,0.147667,0.081667,3.50200
6,2,0.458167,0.035667,0.134500,0.070667,2.93200
6,3,0.459500,0.035333,0.133333,0.071167,2.94500
6,4,0.483833,0.037333,0.136500,0.074500,3.12000
6,5,0.465667,0.036000,0.135667,0.071333,2.98000
6,6,0.459667,0.035500,0.134000,0.069333,2.95000
6,7,0.464500,0.036500,0.133167,0.070167,2.99500
6,8,0.506167,0.041500,0.136333,0.074500,3.26000
6,9,0.463167,0.035167,0.139333,0.068667,2.96400
6,10,0.470000,0.035500,0.139000,0.074333,3.01500
6,11,0.500833,0.039000,0.140000,0.070833,3.25000
6,12,0.180333,0.013667,0.049833,0.027667,1.15600
6,13,0.185333,0.014167,0.057000,0.028500,1.19000
6,14,0.268000,0.020667,0.079500,0.040500,1.72000
6,15,0.277333,0.021833,0.078500,0.041167,1.78100
6,16,0.287833,0.022500,0.083667,0.043333,1.84600
6,17,0.297167,0.023333,0.088833,0.043333,1.90200
6,18,0.374333,0.028333,0.107667,0.060667,2.39800
6,19,0.396000,0.031000,0.110833,0.058000,2.54300
6,20,0.464833,0.035500,0.137000,0.070167,2.98800
6,21,0.459667,0.035333,0.133833,0.069500,2.94700
6,22,0.472333,0.036167,0.133833,0.073000,3.03800
6,23,0.491500,0.035667,0.142833,0.079167,3.15500
6,24,0.459833,0.035500,0.133500,0.071167,2.96700
6,25,0.457500,0.035333,0.133500,0.068500,2.93200
6,26,0.506333,0.046000,0.140833,0.076167,3.25800
6,27,0.460167,0.035000,0.135167,0.070667,2.94900
6,28,0.458000,0.035500,0.134333,0.068667,2.93400
6,29,0.458000,0.035500,0.132833,0.069000,2.94600
6,30,0.497833,0.037000,0.140667,0.074167,3.19300
6,31,0.464000,0.035667,0.133167,0.068667,2.97000
6,32,0.456500,0.035833,0.133000,0.069333,2.93300
6,33,0.499500,0.039333,0.137000,0.071333,3.23400
6,34,0.495000,0.036000,0.138833,0.079167,3.17000
6,35,0.455833,0.035667,0.133333,0.068333,2.92900
6,36,0.458833,0.035333,0.134500,0.068500,2.95000
6,37,0.482000,0.037500,0.136333,0.071000,3.12400
6,38,0.462833,0.035167,0.133167,0.072667,2.97600
6,39,0.458500,0.034833,0.135167,0.068667,2.94000
6,40,0.494833,0.038000,0.143833,0.073000,3.19000
6,41,0.511667,0.040167,0.138833,0.076500,3.35000
6,42,0.243333,0.018833,0.067333,0.035667,1.58400
6,43,0.186333,0.014500,0.054167,0.028000,1.19900
6,44,0.212667,0.016333,0.062500,0.030667,1.38000
6,45,0.248000,0.020500,0.067333,0.036000,1.61300
6,46,0.247167,0.018667,0.071167,0.037167,1.60800
6,47,0.186000,0.014500,0.053333,0.027667,1.19700
6,48,0.247667,0.018667,0.068167,0.036333,1.60900
6,49,0.229000,0.017667,0.063833,0.033833,1.48000
6,50,0.234167,0.017667,0.065167,0.036500,1.51900
7,1,0.231286,0.018714,0.063714,0.032429,1.74500
7,2,0.203714,0.014857,0.059143,0.030286,1.53000
7,3,0.235429,0.017286,0.064143,0.033571,1.79000
7,4,0.228143,0.017143,0.063857,0.033429,1.74200
7,5,0.184571,0.014143,0.053000,0.027143,1.37900
7,6,0.237143,0.018286,0.066571,0.036429,1.79300
7,7,0.234286,0.017286,0.065571,0.034571,1.77400
7,8,0.244857,0.018429,0.067143,0.036000,1.85500
7,9,0.182571,0.014571,0.053143,0.027000,1.36400
7,10,0.218429,0.016571,0.060714,0.034143,1.64300
7,11,0.229857,0.017429,0.065000,0.034857,1.73400
7,12,0.200429,0.015286,0.058857,0.030000,1.50600
7,13,0.231143,0.016857,0.062571,0.038286,1.74500
7,14,0.193286,0.014714,0.055571,0.030429,1.44600
7,15,0.246000,0.017571,0.067000,0.035429,1.86000
7,16,0.184429,0.014286,0.053143,0.026857,1.38200
7,17,0.177143,0.013429,0.052143,0.027286,1.32600
7,18,0.320000,0.025571,0.087429,0.047000,2.41800
7,19,0.283143,0.020571,0.086143,0.043286,2.11500
7,20,0.370143,0.029143,0.113286,0.051571,2.78200
7,21,0.460286,0.036571,0.129429,0.064571,3.45900
7,22,0.174857,0.013143,0.050143,0.025857,1.31000
7,23,0.248000,0.017857,0.077429,0.037429,1.84700
7,24,0.468286,0.035571,0.132857,0.068571,3.51600
7,25,0.502571,0.037143,0.137857,0.072571,3.78000
7,26,0.485000,0.035429,0.143429,0.073286,3.64300
7,27,0.479143,0.035714,0.138000,0.075143,3.57700
7,28,0.454571,0.034714,0.133857,0.067857,3.39700
7,29,0.503857,0.040143,0.140429,0.073000,3.78200
7,30,0.470714,0.035571,0.135429,0.071143,3.50900
7,31,0.475714,0.037286,0.140286,0.071143,3.55900
7,32,0.456286,0.034857,0.132143,0.068286,3.41500
7,33,0.517857,0.040714,0.143000,0.076143,3.88400
7,34,0.454714,0.036857,0.131571,0.067714,3.39300
7,35,0.465857,0.035000,0.133571,0.068571,3.47600
7,36,0.456286,0.034857,0.132000,0.067429,3.40800
7,37,0.533000,0.045000,0.145000,0.077286,4.01900
7,38,0.462286,0.035857,0.135286,0.068000,3.46200
7,39,0.472857,0.036143,0.131429,0.068000,3.53900
7,40,0.456000,0.034857,0.131571,0.068571,3.40700
7,41,0.171714,0.013143,0.049286,0.025857,1.28700
7,42,0.304143,0.023000,0.089000,0.045857,2.27200
7,43,0.529714,0.038571,0.148571,0.076857,3.97900
7,44,0.464429,0.036429,0.132857,0.067857,3.47900
7,45,0.171429,0.013429,0.049857,0.025429,1.28300
7,46,0.518429,0.039000,0.142000,0.085000,3.91200
7,47,0.461000,0.035000,0.133000,0.069143,3.48400
7,48,0.488286,0.037286,0.138143,0.075429,3.66200
7,49,0.462429,0.035000,0.133143,0.069000,3.45900
7,50,0.521429,0.039286,0.144429,0.076000,3.92500
8,1,0.457875,0.035250,0.133750,0.068250,3.93900
8,2,0.472500,0.034875,0.138625,0.076000,4.05800
8,3,0.480125,0.038125,0.141250,0.072375,4.14300
8,4,0.452125,0.034125,0.131000,0.071750,3.88200
8,5,0.499625,0.037375,0.137625,0.073625,4.30900
8,6,0.453625,0.033750,0.131125,0.067625,3.87000
8,7,0.485625,0.035750,0.136250,0.077875,4.14000
8,8,0.460875,0.034250,0.136625,0.068625,3.94200
8,9,0.169125,0.012750,0.049000,0.025625,1.44200
8,10,0.231125,0.016875,0.069250,0.037000,1.97800
8,11,0.252375,0.019375,0.073625,0.040125,2.14900
8,12,0.321750,0.024375,0.093750,0.049125,2.75000
8,13,0.438750,0.032750,0.129125,0.067625,3.74200
8,14,0.466750,0.035125,0.137250,0.072250,3.99700
8,15,0.454750,0.035125,0.131500,0.069500,3.89000
8,16,0.471125,0.037250,0.133250,0.071000,4.03600
8,17,0.491375,0.037625,0.140000,0.073375,4.21600
8,18,0.173375,0.013000,0.049875,0.026500,1.48000
8,19,0.503250,0.040500,0.142625,0.074000,4.32500
8,20,0.456500,0.036000,0.135625,0.070375,3.92300
8,21,0.459875,0.035875,0.137625,0.067625,3.92200
8,22,0.461125,0.035000,0.136375,0.069500,3.93000
8,23,0.455375,0.034375,0.133250,0.069375,3.89100
8,24,0.456625,0.035375,0.132125,0.068750,3.90700
8,25,0.422625,0.033375,0.128375,0.064625,3.63700
8,26,0.234750,0.018250,0.068000,0.034375,2.03400
8,27,0.254250,0.019000,0.069000,0.036250,2.21000
8,28,0.236375,0.017625,0.066625,0.035625,2.04200
8,29,0.198500,0.014750,0.056625,0.032125,1.70400
8,30,0.205625,0.015750,0.057500,0.029750,1.76500
8,31,0.224250,0.017625,0.062625,0.033375,1.93400
8,32,0.244125,0.018625,0.067250,0.036125,2.12200
8,33,0.180250,0.013875,0.053250,0.026875,1.53900
8,34,0.192625,0.015250,0.055000,0.028875,1.65300
8,35,0.177500,0.013000,0.051875,0.025500,1.51900
8,36,0.282125,0.021875,0.083125,0.042500,2.41000
8,37,0.516875,0.038250,0.145000,0.082750,4.42100
8,38,0.504000,0.038375,0.140250,0.077875,4.80900
8,39,0.167625,0.012875,0.049000,0.025625,1.43300
8,40,0.272750,0.021875,0.079250,0.041125,2.35700
8,41,0.269000,0.020375,0.078875,0.040500,2.29700
8,42,0.362375,0.027500,0.107375,0.053750,3.09800
8,43,0.455625,0.034125,0.130500,0.073250,3.89900
8,44,0.463750,0.035750,0.131750,0.071000,3.95900
8,45,0.451000,0.034000,0.131375,0.068500,3.84800
8,46,0.363750,0.029125,0.113250,0.056375,3.11500
8,47,0.493875,0.037250,0.144625,0.073625,4.23100
8,48,0.237250,0.017875,0.067625,0.035750,2.05500
8,49,0.214875,0.016125,0.061000,0.032250,1.85100
8,50,0.181125,0.015750,0.052625,0.027250,1.54500
9,1,0.226444,0.016333,0.065111,0.035000,2.19100
9,2,0.304889,0.024111,0.086889,0.044889,2.93300
9,3,0.414778,0.031222,0.122667,0.061556,3.98900
9,4,0.451222,0.033556,0.131111,0.067889,4.32400
9,5,0.306000,0.025778,0.086778,0.044667,2.94800
9,6,0.165667,0.012889,0.048889,0.025111,1.59000
9,7,0.442222,0.033222,0.129778,0.068222,4.24100
9,8,0.457111,0.035333,0.133222,0.068000,4.44100
9,9,0.458000,0.035444,0.136444,0.070667,4.41400
9,10,0.459222,0.035333,0.134778,0.071778,4.42700
9,11,0.441556,0.033889,0.129778,0.068667,4.23700
9,12,0.454444,0.035000,0.133222,0.073000,4.37100
9,13,0.490111,0.039333,0.143444,0.071444,4.73100
9,14,0.461778,0.034111,0.133333,0.071111,4.44400
9,15,0.456000,0.033889,0.137111,0.072222,4.37300
9,16,0.451778,0.034333,0.132333,0.069778,4.34200
9,17,0.450556,0.033667,0.135111,0.069444,4.33100
9,18,0.488000,0.037333,0.141222,0.072000,4.71900
9,19,0.463111,0.034444,0.135444,0.072000,4.44900
9,20,0.451222,0.034333,0.136889,0.068111,4.32500
9,21,0.334111,0.027333,0.095222,0.049667,3.21200
9,22,0.441667,0.035556,0.125667,0.063667,4.29300
9,23,0.175778,0.013444,0.050556,0.026333,1.68600
9,24,0.278444,0.021222,0.082556,0.041667,2.69000
9,25,0.282333,0.021000,0.086111,0.042000,2.72500
9,26,0.294111,0.022667,0.086667,0.045000,2.82200
9,27,0.579445,0.044333,0.161667,0.084333,5.63400
9,28,0.466000,0.035667,0.136000,0.070111,4.48000
9,29,0.442778,0.033444,0.131111,0.070889,4.24800
9,30,0.165111,0.012667,0.049222,0.025000,1.58700
9,31,0.319333,0.026222,0.092667,0.054111,3.07700
9,32,0.362444,0.027667,0.106556,0.054111,3.47100
9,33,0.172333,0.012778,0.049111,0.027333,1.65600
9,34,0.451667,0.033556,0.137111,0.067667,4.35600
9,35,0.468000,0.033889,0.144556,0.071111,4.49600
9,36,0.412889,0.030778,0.117889,0.062778,3.95600
9,37,0.480889,0.034778,0.137556,0.081444,4.62700
9,38,0.487000,0.038111,0.139778,0.071667,4.71500
9,39,0.446000,0.034556,0.133444,0.066889,4.29600
9,40,0.441556,0.033778,0.130000,0.067889,4.23800
9,41,0.461111,0.036111,0.136778,0.070000,4.46700
9,42,0.461111,0.035556,0.137333,0.069556,4.43100
9,43,0.463222,0.037111,0.136111,0.069889,4.44700
9,44,0.166444,0.013222,0.049000,0.025444,1.60000
9,45,0.435889,0.033444,0.132444,0.067667,4.17400
9,46,0.472000,0.035222,0.134667,0.071444,4.55100
9,47,0.473778,0.036222,0.139556,0.071444,4.55200
9,48,0.441889,0.035444,0.130000,0.067444,4.24600
9,49,0.430222,0.033889,0.128333,0.063778,4.12600
9,50,0.165444,0.012889,0.049000,0.024778,1.59800
10,1,0.260300,0.020000,0.077600,0.040200,2.77300
10,2,0.263800,0.020600,0.077600,0.040900,2.82600
10,3,0.294000,0.022500,0.086800,0.046300,3.13700
10,4,0.375100,0.028800,0.111800,0.057400,3.99900
10,5,0.438500,0.034400,0.130800,0.066300,4.68000
10,6,0.439400,0.033200,0.130900,0.067300,4.69300
10,7,0.436100,0.034400,0.129300,0.066500,4.65300
10,8,0.450300,0.033900,0.130100,0.068800,4.80400
10,9,0.163400,0.012500,0.048200,0.025000,1.74300
10,10,0.261600,0.020000,0.078000,0.039700,2.79400
10,11,0.264000,0.019900,0.080200,0.041000,2.81500
10,12,0.292300,0.022400,0.086100,0.045000,3.11600
10,13,0.376400,0.028500,0.112500,0.058500,4.01600
10,14,0.436900,0.033200,0.130900,0.068300,4.65800
10,15,0.457500,0.034600,0.137400,0.069600,4.89900
10,16,0.436600,0.033200,0.128800,0.069300,4.65300
10,17,0.442700,0.033700,0.129000,0.068300,4.70600
10,18,0.164000,0.012400,0.049100,0.025100,1.75200
10,19,0.251300,0.019200,0.074700,0.038500,2.69000
10,20,0.251700,0.019300,0.074000,0.038100,2.68200
10,21,0.330000,0.025400,0.098400,0.050400,3.51900
10,22,0.374500,0.028500,0.110600,0.058900,3.99100
10,23,0.439900,0.032700,0.132000,0.069400,4.68700
10,24,0.435600,0.033000,0.130400,0.067600,4.63900
10,25,0.438200,0.033300,0.131700,0.067700,4.67100
10,26,0.434500,0.033200,0.128800,0.073200,4.61700
10,27,0.166200,0.012400,0.048300,0.026200,1.77400
10,28,0.250400,0.019500,0.074700,0.038500,2.66800
10,29,0.248600,0.019000,0.074300,0.038400,2.65200
10,30,0.328300,0.025200,0.097900,0.050100,3.50000
10,31,0.374700,0.028500,0.112700,0.057400,3.99500
10,32,0.449200,0.034700,0.132600,0.068200,4.79100
